id_article;surtitre;titre;soustitre;id_rubrique;descriptif;chapo;texte;ps;date;statut;id_secteur;maj;export;date_redac;visites;referers;popularite;accepter_forum;date_modif;lang;langue_choisie;id_trad;extra;id_version;nom_site;url_site;virtuel
8042;GOMES E., ABRANTES P., BANOS A., ROCHA J., 2016;"""Agricultural land-use changes in a metropolitan region: combining exploratory scenarios and participatory modelling using an ABM approach""";"<em>2ª Conferência ""Advanced Spatial Modelling and Analysis</em>, Lisbonne, Portugal, 07/07/2016.";159;;;;;20/02/2017 15:30;publie;3;0000-00-00 00:00:00;oui;0000-00-00 00:00:00;0;0;0;;0000-00-00 00:00:00;;;0;;0;;;
8043;GOMES E., ABRANTES P., BANOS A., ROCHA J., FONTES I., 2016;"""Sistemas multiagentes para a modelação e simulação de alterações de ocupação do solo""";<em>II Conferência Nacional de Geodecisão</em>, Barreiro, Portugal, 12-13/06/2016.;159;;;;;20/02/2017 15:30;publie;3;0000-00-00 00:00:00;oui;0000-00-00 00:00:00;0;0;0;;0000-00-00 00:00:00;;;0;;0;;;
8044;GOMES E., CAPINHA C., ROCHA J., SOUSA, 2016;"""Mapping Risk of Malaria Transmission in Mainland Portugal Using a Mathematical Modelling Approach""";<em>PLoS ONE</em>.;159;;;;;20/02/2017 15:30;publie;3;0000-00-00 00:00:00;oui;0000-00-00 00:00:00;1;0;0.981806626401029;;0000-00-00 00:00:00;;;0;;0;;;
8045;GRASLAND C., 2016;<em>Rapport final du projet ANR GEOMEDIA.Technical Report Deliverable, Project ANR CORPUS GEOMEDIA</em>;.;159;;;;;20/02/2017 15:30;publie;3;0000-00-00 00:00:00;oui;0000-00-00 00:00:00;0;0;0;;0000-00-00 00:00:00;;;0;;0;;;
8046;GRASLAND C., 2016;"""Modelling attractiveness of global places - A worldwide survey on 9000 undergraduate students """;<em>56th ERSA Congress :  Cities & Regions: Smart, Sustainable, Inclusive?</em>, Vienna, Austria, 23/08/2016.;159;;;;;20/02/2017 15:30;publie;3;0000-00-00 00:00:00;oui;0000-00-00 00:00:00;0;0;0;;0000-00-00 00:00:00;;;0;;0;;;
8047;GRASLAND C., 2016;"""Regionalization of the world by media flows""";<em>GEOMEDIA - Structure and Dynamic of media flows</em>,Video of the presetnation available on VIMEO,  Issy-les-Moulineaux, France, 07/07/2016.;159;;;;;20/02/2017 15:30;publie;3;0000-00-00 00:00:00;oui;0000-00-00 00:00:00;0;0;0;;0000-00-00 00:00:00;;;0;;0;;;
8048;GRASLAND C., 2016;<em>Base de données sur les flux RSS internationaux de 250 journaux, produite dans le cadre de l'ANR Corpus  GEOMEDIA</em>;Accessible via le CIST;159;;;;;20/02/2017 15:30;publie;3;0000-00-00 00:00:00;oui;0000-00-00 00:00:00;0;0;0;;0000-00-00 00:00:00;;;0;;0;En Ligne;http://www.gis-cist.fr;
8049;GRASLAND C., 2016;"""Le ""pot belge"" : hommage amical à un pays modèle""";<em>Festival International de Géographie</em>, Saint-Dié, France, 01/10/2016.;159;;;;;20/02/2017 15:30;publie;3;0000-00-00 00:00:00;oui;0000-00-00 00:00:00;0;0;0;;0000-00-00 00:00:00;;;0;;0;;;
8050;GRASLAND C., DE RUFFRAY S., BARON M., 2016;"""Réforme régionale et dynamiques du système migratoire : les exemples de la France et de la Tunisie""";in : Baron M., Grasland C., Hadrossek C., Lambert N., de Ruffray S., Zanin C. (dir), <em>Maillages territoriaux, Démocratie et Élection : Recueil de Proceedings Sous-titre : Monastir 2016, colloque international, 15-16 janvier </em>Colloque Maillages territoriaux, Démocratie et Elections, Monastir, Tunisie, 15/01/2016, Université de Sfax, 39-46.;159;;;;;20/02/2017 15:30;publie;3;0000-00-00 00:00:00;oui;0000-00-00 00:00:00;0;0;0;;0000-00-00 00:00:00;;;0;;0;;;
8051;GRASLAND C., HAMEZ G., LIZZI L., DECROLY J.M., 2016;"""La Belgique, un laboratoire pour l'étude des effets frontière""";<em>Festival International de Géographie</em>, Saint-Dié, France, 01/10/2016.;159;;;;;20/02/2017 15:30;publie;3;0000-00-00 00:00:00;oui;0000-00-00 00:00:00;0;0;0;;0000-00-00 00:00:00;;;0;;0;;;
8052;GRASLAND C., LAMARCHE-PERRIN R., LE TEXIER M., PECOUT H., DE RUFFRAY S., STUDENY A.,VINCENT J. M., 2016;"""Territoire, territorialité et territorialisation des événements médiatiques """;<em>3e colloque international du CIST - En quête de territoire(s)  / Looking for territories ?</em>, Grenoble, France, 17/03/2016.;159;;;;;20/02/2017 15:30;publie;3;0000-00-00 00:00:00;oui;0000-00-00 00:00:00;0;0;0;;0000-00-00 00:00:00;;;0;;0;;;
8053;GRASLAND C., LAMARCHE-PERRIN R., LECONTE R., LOVELUCK B., PECOUT H., DE RUFFRAY S., 2016;<em>La régionalisation de l'espace mondial par les flux médiatiques. Technical Report Deliverable, Project ANR CORPUS GEOMEDIA</em>;.;159;;;;;20/02/2017 15:30;publie;3;0000-00-00 00:00:00;oui;0000-00-00 00:00:00;0;0;0;;0000-00-00 00:00:00;;;0;;0;;;
8054;GRASLAND C., LAMARCHE-PERRIN R., LOVELUCK B., PECOUT H., 2016;"""L'agenda géomédiatique international : analyse de la distribution spatiale, temporelle et médiatique des flux d'actualité à travers le monde""";<em>L'Espace Géographique</em>, n°1, 25-43.;159;;;;;20/02/2017 15:30;publie;3;0000-00-00 00:00:00;oui;0000-00-00 00:00:00;0;0;0;;0000-00-00 00:00:00;;;0;;0;;;
8055;GRASLAND C., GUÉROIS M., LE GOIX R., MADELIN M., NUSSBAUM F., PECOUT H., VALETTE J.F., 2016;"""Un regard géographique sur les données AirBnb : enjeux méthodologiques et opérationnels""";<em>Colloque Les données urbaines, quelles pratiques et quels savoirs ? Perspectives pluridisciplinaires sur les traces numériques.</em>, Lyon, Fance, 13/12/2016.;159;;;;;20/02/2017 15:30;publie;3;21/02/2017 15:37;oui;0000-00-00 00:00:00;0;0;0;;21/02/2017 15:37;;;0;;0;;;
8056;GRAVIER J., 2016;"""Interroger la taille des villes sur le temps long : explorations statistiques et spatiales des surfaces et des populations de l’espace urbain dans le nord de la France""";<em>5èmes Journées Informatique et Archéologie de Paris, JIAP 2016</em>, Paris, France, 0710/06/2016.;159;;;;;20/02/2017 15:30;publie;3;0000-00-00 00:00:00;oui;0000-00-00 00:00:00;0;0;0;;0000-00-00 00:00:00;;;0;;0;En Ligne;https://hal.archives-ouvertes.fr/hal-01338613;
8058;GUÉROIS M., PAVARD A., BRETAGNOLLE A., MATHIAN H., 2016;"""Les temps de transport pour délimiter des aires urbaines fonctionnelles ? Une investigation critique à partir de trois métropoles européennes""";<em>Belgeo - Revue Belge de Géographie</em>, n°2, 1-21.;159;;;;;20/02/2017 15:30;publie;3;0000-00-00 00:00:00;oui;0000-00-00 00:00:00;0;0;0;;0000-00-00 00:00:00;;;0;;0;;;
8059;HACHI R., 2016;"""From street network analysis to urban history""";<em>International planning history society conference</em>, Delft, Pays-Bas, 17-21/07/2016.;159;;;;;20/02/2017 15:30;publie;3;0000-00-00 00:00:00;oui;0000-00-00 00:00:00;0;0;0;;0000-00-00 00:00:00;;;0;;0;En Ligne;http://books.bk.tudelft.nl/index.php/press/catalog/book/501;
8060;HIRSCHHAUSEN B. von, 2016;"""Einführung zur Podiumsdiskussion: „Osteuropa in Bewegung: Flucht und Migration im historischen Vergleich“ [Introduction à la discussion: l’Europe orientale en mouvement: réfugiés et migrations dans une perspective historique]""";<em>Abschlussconferenz 2. Förderphase « Phantomgrenzen in Ostmitteleuropa – Akteure und Konstellationen in Bewegung“ [Les frontières fantômes en Europe centre-orientale – Acteurs et constellations territoriales en mouvement]</em>, Berlin, Allemagne, 01/12/2016.;159;;;;;20/02/2017 15:30;publie;3;0000-00-00 00:00:00;oui;0000-00-00 00:00:00;0;0;0;;0000-00-00 00:00:00;;;0;;0;;;
8061;HIRSCHHAUSEN B. von, 2016;"""Interventionslandschaft aus der Perspektive einigen französischen Geographen"" [Le concept de „Interventionslandschaft  au regard de géographes francais]";<em>Experten-Workshop « Polesien als Interventionslandschaft »</em>, Marbourg, Allemagne, 16/06/2016.;159;;;;;20/02/2017 15:30;publie;3;0000-00-00 00:00:00;oui;0000-00-00 00:00:00;0;0;0;;0000-00-00 00:00:00;;;0;;0;;;
8062;HIRSCHHAUSEN B. von, 2016;"""Du besoin de nouvelles postures théoriques pour penser les longues durées géoculturelles""";<em>Géopoint 16 « De l’espace pour la théorie »</em>, Lausanne, Suisse, 14/06/2016.;159;;;;;20/02/2017 15:30;publie;3;0000-00-00 00:00:00;oui;0000-00-00 00:00:00;0;0;0;;0000-00-00 00:00:00;;;0;;0;;;
8063;HIRSCHHAUSEN B. von, 2016;"""Bilanz eines 6 jährigen Projekt und neueröffneten Perspektiven [Bilan de six années de Projets et perspectives ouvertes]""";<em>Jahrestreffen des Kompetenznetzwerk « Phantomgrenzen in Ostmitteleuropa » </em>, Berlin, Allemagne, 08/08/2016.;159;;;;;20/02/2017 15:30;publie;3;0000-00-00 00:00:00;oui;0000-00-00 00:00:00;0;0;0;;0000-00-00 00:00:00;;;0;;0;;;
8064;HIRSCHHAUSEN B. von, 2016;"""Trouble dans les aires culturelles. Perspectives ouvertes par les fantômes géographiques""";<em>Séminaire Central du Centre Marc Bloch</em>, Berlin, Allemagne, 19/12/2016.;159;;;;;20/02/2017 15:30;publie;3;0000-00-00 00:00:00;oui;0000-00-00 00:00:00;0;0;0;;0000-00-00 00:00:00;;;0;;0;;;
8065;KESTENS Y., CHAIX B., GERBER P., DESPRÈS M., GAUVIN L., KLEIN O., KLEIN S., KÖPPEN B., LORD S., NAUD A., PAYETTE H., RICHARD L., RONDIER P., SHARECK M., SUEUR C., THIERRY B., VALLÉE J., WASFI R., 2016;"""Understanding the role of contrasting urban contexts in healthy aging: An international cohort study using wearable sensor devices (The CURHA study protocol)""";<em>BMC Geriatrics</em>, vol.16, n°96.;159;;;;;20/02/2017 15:30;publie;3;0000-00-00 00:00:00;oui;0000-00-00 00:00:00;0;0;0;;0000-00-00 00:00:00;;;0;;0;;;
8066;KESTENS Y., CHAIX B., GERBER P., GAUVIN L., LORD S., NAUD A., PAYETTE H., RONDIER P., THIERRY B., VALLÉE J., WASFI R., 2016;"""Measuring life spaces to understand how urban contexts impact healthy aging: Comparing questionnaires and GPS tracking.""";<em>Joint Meeting of the American Association of Geographers and International Society of Urban Health</em>, San Francisco (USA), 30/03/2016.;159;;;;;20/02/2017 15:30;publie;3;0000-00-00 00:00:00;oui;0000-00-00 00:00:00;0;0;0;;0000-00-00 00:00:00;;;0;;0;;;
8067;KOSOWSKA-STAMIROWSKA Z., DUCRUET C., RAI N., 2016;"""Evolving structure of the maritime trade network : evidence from the Lloyd’s Shipping Index (1890-2000)""";<em>Journal of Shipping and Trade</em>, vol.1, n°10.;159;;;;;20/02/2017 15:30;publie;3;0000-00-00 00:00:00;oui;0000-00-00 00:00:00;0;0;0;;0000-00-00 00:00:00;;;0;;0;En Ligne;http://jshippingandtrade.springeropen.com/articles/10.1186/s41072-016-0013-3;
8068;KUMAR V., NAGPAL BN., TELLE O., PAUL R., 2016;"""An epidemiological study of Dengue in Delhi, India""";<em>Acta Tropica</em>, n°153, 21-27.;159;;;;;20/02/2017 15:30;publie;3;0000-00-00 00:00:00;oui;0000-00-00 00:00:00;0;0;0;;0000-00-00 00:00:00;;;0;;0;;;
8069;LAGESSE C., LIPARI F., PEEL L., DUCRUET C., 2016;"""Spatio-temporal analysis of maritime shipping and its impact on international trade""";<em>Conference on Complex Systems</em>, Amsterdam, Pays-Bas, 19-22/09/2016.;159;;;;;20/02/2017 15:30;publie;3;0000-00-00 00:00:00;oui;0000-00-00 00:00:00;0;0;0;;0000-00-00 00:00:00;;;0;;0;;;
8070;LAMARCHE-PERRIN M., DEMAZEAU Y., VINCENT J.M., GIRAUD T., GRASLAND C., 2016;<em>Multidimensional Aggregation of RSS Flows. Technical Report Deliverable, Project ANR CORPUS GEOMEDIA</em>;.;159;;;;;20/02/2017 15:30;publie;3;0000-00-00 00:00:00;oui;0000-00-00 00:00:00;0;0;0;;0000-00-00 00:00:00;;;0;;0;;;
8071;LAMARCHE-PERRIN R., GRASLAND C., 2016;"""Multidimensional and Multilevel Analysis of Media Flows""";<em>Second European Conference on Social Networks (EUSN'16)</em>, Paris, 15/06/2016.;159;;;;;20/02/2017 15:30;publie;3;0000-00-00 00:00:00;oui;0000-00-00 00:00:00;0;0;0;;0000-00-00 00:00:00;;;0;;0;;;
8072;LAMBERT N., GIRAUD T., GRASLAND C.,  PECOUT H., 2016;"""Geomedia event explorer""";<em>GEOMEDIA - Structure and Dynamic of media flows</em>, Video of the presentation available on VIMEO, Issy-les-Moulineaux, France, 07/07/2016.;159;;;;;20/02/2017 15:30;publie;3;0000-00-00 00:00:00;oui;0000-00-00 00:00:00;0;0;0;;0000-00-00 00:00:00;;;0;;0;;;
8073;LAMBERT N., GIRAUD T., GRASLAND C.,  PECOUT H., 2016;<em>Geomedia Event Xplorer</em>;Application de visualisation interactive des événements internationaux. Réalisée dans le cadre de l'ANR Géomédia par UMS RIATE, GIS CIST et UMR Géographie-cités;159;;;;;20/02/2017 15:30;publie;3;0000-00-00 00:00:00;oui;0000-00-00 00:00:00;0;0;0;;0000-00-00 00:00:00;;;0;;0;En Ligne;http://geomediaex.ums-riate.fr/;
8074;LAMBERT N., ZANIN C., 2016;<em>Manuel de cartographie. Principes, méthodes, applications</em>;Paris, Armand Colin, 221 p.;159;;;;;20/02/2017 15:30;publie;3;0000-00-00 00:00:00;oui;0000-00-00 00:00:00;0;0;0;;0000-00-00 00:00:00;;;0;;0;;;
8075;LE CORRE T., 2016;"""Droit à la ville : enjeux des projets urbains et moyens de résistance""";<em>Droit à la ville : enjeux des projets urbains et moyens de résistance. Association Droit au logement d'Ille-et-Vilaine (DAL35)</em>, Rennes, France, 29/10/2016.;159;;;;;20/02/2017 15:30;publie;3;0000-00-00 00:00:00;oui;0000-00-00 00:00:00;0;0;0;;0000-00-00 00:00:00;;;0;;0;;;
8076;LE CORRE T., 2016;"""Contextualiser des dynamiques d’appropriation et de marchandisation de l’espace. L’exemple de la gentrification du quartier sud gare rennais et de la financiarisation de la production urbaine autour du projet EuroRennes""";<em>Les villes sans le peuple. Collectif Place à Défendre (PAD)</em>, Rennes, France, 13/05/2016.;159;;;;;20/02/2017 15:30;publie;3;0000-00-00 00:00:00;oui;0000-00-00 00:00:00;0;0;0;;0000-00-00 00:00:00;;;0;;0;;;
8077;LE CORRE T., 2016;"""Capital, financialization and uneven development in Paris metro area : an empirical and explanatory approach through mapping methodology""";<em>REFCOM RealEstate/Financial Complex</em>, Leuven, Belgique, 15/01/2016.;159;;;;;20/02/2017 15:30;publie;3;0000-00-00 00:00:00;oui;0000-00-00 00:00:00;0;0;0;;0000-00-00 00:00:00;;;0;;0;;;
8078;LE CORRE T., 2016;"""Spacing and mapping ordinary financialization in paris metro area. From the housing real estate market in a financial process perspective to the creation of new rent value in spaces : which implication fo social patterns?""";"<em>Speculation, path dependency and financialization future"". American Association of Geographers </em>, San Francisco, USA, 29/03/2016.";159;;;;;20/02/2017 15:30;publie;3;0000-00-00 00:00:00;oui;0000-00-00 00:00:00;0;0;0;;0000-00-00 00:00:00;;;0;;0;;;
8079;LE GOIX R., 2016;"""Socio-economic trajectories of neighborhoods in post-suburbia (Los Angeles metropolitan region 1980-2010).""";<em>American Association of Geographers Annual Meeting - AAGs 2016</em>, San Francisco, CA, 04/04/2016.;159;;;;;20/02/2017 15:30;publie;3;0000-00-00 00:00:00;oui;0000-00-00 00:00:00;0;0;0;;0000-00-00 00:00:00;;;0;;0;;;
8080;LE GOIX R., 2016;"""Les « banlieues a? l'ame?ricaine ». Regard critique sur les catégories du suburbain, et l'usage qu'on en fait, vu depuis la France""";<em>Etudes urbaines nord-ame?ricaines : e?tat des lieux et prospective (Journée d'études)</em>, Nanterre, France, 04/05/2016.;159;;;;;20/02/2017 15:30;publie;3;0000-00-00 00:00:00;oui;0000-00-00 00:00:00;0;0;0;;0000-00-00 00:00:00;;;0;;0;;;
8081;LE GOIX R., 2016;"""Temps long, temps court : les relations ville - finance""";<em>Festival International de Géographie de Saint Dié</em>, Saint Dié, 28/09/2016.;159;;;;;20/02/2017 15:30;publie;3;0000-00-00 00:00:00;oui;0000-00-00 00:00:00;0;0;0;;0000-00-00 00:00:00;;;0;;0;;;
8082;LE GOIX R., 2016;"""Temps long, temps court : les relations ville - finance (conférence plénière)""";<em>Festival International de Géographie de Saint Dié</em>, Saint Dié, France, 29/09/2016.;159;;;;;20/02/2017 15:30;publie;3;0000-00-00 00:00:00;oui;0000-00-00 00:00:00;0;0;0;;0000-00-00 00:00:00;;;0;;0;;;
8083;LE GOIX R., 2016;"""Du manteau d'Arlequin au Rubick's Cube: Analyser les multiples dimensions de trente années d’e?volutions socio-e?conomiques des quartiers en Californie du Sud.""";<em>Géoconfluences</em>.;159;;;;;20/02/2017 15:30;publie;3;0000-00-00 00:00:00;oui;0000-00-00 00:00:00;0;0;0;;0000-00-00 00:00:00;;;0;;0;En Ligne;http://geoconfluences.ens-lyon.fr/informations-scientifiques/dossiers-regionaux/etats-unis-espaces-de-la-puissance-espaces-en-crises/articles-scientifiques/du-manteau-d-arlequin-au-rubik-s-cube;
8084;LE GOIX R., 2016;"""Neighborhood Change in Suburban Areas: a Summary of Researches Linking Price and Social Change (Greated Paris Region and Southern California)""";<em>Hong Kong University - Faculty of Architecture</em>, Hong Kong University - Faculty of Architecture, 4/03/2016.;159;;;;;20/02/2017 15:30;publie;3;0000-00-00 00:00:00;oui;0000-00-00 00:00:00;0;0;0;;0000-00-00 00:00:00;;;0;;0;;;
8085;LE GOIX R., 2016;"""Aéroports et métropoles : l'important, c'est d'arriver là où on veut aller""";<em>Questions Internationales</em>, vol.78,  n° mars-avril 2016, 62-69.;159;;;;;20/02/2017 15:30;publie;3;0000-00-00 00:00:00;oui;0000-00-00 00:00:00;0;0;0;;0000-00-00 00:00:00;;;0;;0;;;
8086;LE GOIX R., 2016;"""L'immobilier résidentiel suburbain en régime financiarisé de production dans la région de Los Angeles""";<em>Revue d'Economie Re?gionale et Urbaine</em>,  n°1, 101-129.;159;;;;;20/02/2017 15:30;publie;3;0000-00-00 00:00:00;oui;0000-00-00 00:00:00;0;0;0;;0000-00-00 00:00:00;;;0;;0;;;
8087;LE GOIX R., 2016;"""Marchés immobiliers et zones critiques : une analyse du changement social en relation avec la dynamique des valeurs immobilères (couple vendeurs acquéreurs dans la base BIEN, 1996-2012)""";<em>Université de Nantes, invitation par Pr. François Madoré</em>, Nantes, France, 11/01/2016.;159;;;;;20/02/2017 15:30;publie;3;0000-00-00 00:00:00;oui;0000-00-00 00:00:00;0;0;0;;0000-00-00 00:00:00;;;0;;0;;;
8088;LE GOIX R., 2016;"""Paris aujourd'hui et demain: La métropole parisienne dans les contradictions d'une ville globale, entre attractivité et nécessaires redistributions""";<em>Université Populaire de Paris (14e)</em>, Mairie du 14e arrondissement, Paris, France, 18/10/2016.;159;;;;;20/02/2017 15:30;publie;3;0000-00-00 00:00:00;oui;0000-00-00 00:00:00;0;0;0;;0000-00-00 00:00:00;;;0;;0;;;
8089;LE GOIX R., 2016;"""Les banlieues à l'américaine""";<em>Urbanisme</em>, n°400, 47-48.;159;;;;;20/02/2017 15:30;publie;3;0000-00-00 00:00:00;oui;0000-00-00 00:00:00;0;0;0;;0000-00-00 00:00:00;;;0;;0;;;
8090;LE GOIX R., 2016;<em>Fast track, fast cash, Fast and Furious. Comment la ville va plus vite ? (Café géographique)</em>;Festival International de Géographie de Saint Dié,  28/09/2016.;159;;;;;20/02/2017 15:30;publie;3;0000-00-00 00:00:00;oui;0000-00-00 00:00:00;0;0;0;;0000-00-00 00:00:00;;;0;;0;;;
8091;LE GOIX R., 2016;<em>Sur le front de la métropole. Une géographie suburbaine de Los Angeles</em>;Paris, Publications de la Sorbonne (coll. Territoires en mouvements), 320 p.;159;;;;;20/02/2017 15:30;publie;3;0000-00-00 00:00:00;oui;0000-00-00 00:00:00;0;0;0;;0000-00-00 00:00:00;;;0;;0;En Ligne;https://halshs.archives-ouvertes.fr/tel-01238681;
8092;LE GOIX R., BERROIR S., 2016;"""Gouverner les marges métropolitaines""";in : Grésillon E., Alexandre F., Sajaloli B. (dir), <em>La France des marges</em>, Paris, Armand Colin (coll. Horizon), 286-311.;159;;;;;20/02/2017 15:30;publie;3;0000-00-00 00:00:00;oui;0000-00-00 00:00:00;1;0;0.9817121119929466;;0000-00-00 00:00:00;;;0;;0;;;
8093;LE GOIX R., BOULAY G., CALLEN D., DERAMBURE-DUTEL F., REYS A., GIRAUD T., CURA R., 2016;"""Marche?s immobiliers et zones critiques : une analyse du changement social en relation avec la dynamique des valeurs immobilie?res.""";<em>Colloque « En que?te de territoire(s) / Looking for territories », 17-18 mars 2016</em>, Grenoble, France, 17/03/2016.;159;;;;;20/02/2017 15:30;publie;3;0000-00-00 00:00:00;oui;0000-00-00 00:00:00;0;0;0;;0000-00-00 00:00:00;;;0;;0;;;
8094;LE ROUX G., VALLÉE J., COMMENGES H., 2016;"""Paris, le jour et la nuit. Mobilité quotidienne des populations et dynamiques sociales des espaces sur 24 heures en Ile-de-France.""";<em>Swiss Mobility Conference</em>, Lausanne, Suisse, 20 -21/10/2016.;159;;;;;20/02/2017 15:30;publie;3;0000-00-00 00:00:00;oui;0000-00-00 00:00:00;0;0;0;;0000-00-00 00:00:00;;;0;;0;;;
8095;LE ROUX G., VALLÉE J., COMMENGES H., 2016;"""L’horloge de la ségrégation. Quelle mixité sociale dans les espaces du quotidien ? """;<em>XXème congrès de l’Association Internationale des Sociologues de Langue Française (AISLF)</em>, Montréal (Canada), 4-8/07/2016.;159;;;;;20/02/2017 15:30;publie;3;0000-00-00 00:00:00;oui;0000-00-00 00:00:00;0;0;0;;0000-00-00 00:00:00;;;0;;0;;;
8096;LE TEXIER M., DEVES M., GRASLAND C., DE CHABALLIER J.-B., 2016;"""La couverture médiatique des séismes à l’ère numérique""";<em>L'Espace Géographique</em>, n°1, 5-24.;159;;;;;20/02/2017 15:30;publie;3;0000-00-00 00:00:00;oui;0000-00-00 00:00:00;0;0;0;;0000-00-00 00:00:00;;;0;;0;;;
8097;LEININGER-FREZAL C., DOUAY N., COHEN N., 2016;"""L’étude de cas face à l’exemple : pratiques et enjeux
dans l’enseignement de la géographie et de l’aménagement à l’université""";<em>Recherches en Éducation</em>, n°27, 52-65.;159;;;;;20/02/2017 15:30;publie;3;0000-00-00 00:00:00;oui;0000-00-00 00:00:00;0;0;0;;0000-00-00 00:00:00;;;0;;0;;;
8098;LEPESANT G., 2016;"""European Cities and Clean Energy : Making the best Use of new Opportunities""";<em>International Workshop on Clean Energy Development in Asia Cities</em>, Kyoto, Japon., 28-29/03/2016.;159;;;;;20/02/2017 15:30;publie;3;0000-00-00 00:00:00;oui;0000-00-00 00:00:00;0;0;0;;0000-00-00 00:00:00;;;0;;0;;;
8099;LEPESANT G., 2016;"""Municipal companies and cities : do European Regulations inhibit or accelerate clean energy transitions ? """;<em>Urban Transitions Global Summit</em>, Shanghai, Chine, 05/09/2016.;159;;;;;20/02/2017 15:30;publie;3;0000-00-00 00:00:00;oui;0000-00-00 00:00:00;0;0;0;;0000-00-00 00:00:00;;;0;;0;;;
8100;LEPESANT G., 2016;<em>Décentralisation énergétique et innovations territoriales, in : Rapport à la Caisse des Dépôts et Consignations</em>;234 p.;159;;;;;20/02/2017 15:30;publie;3;0000-00-00 00:00:00;oui;0000-00-00 00:00:00;0;0;0;;0000-00-00 00:00:00;;;0;;0;;;
8101;LEPESANT G., 2016;"""Implementing EU Renewable Energy Policy at the Subnational Level""";in : Arent D., Arndt C., Miller M., Tarp F. (dir), <em>The political economy of clean energy transitions</em>, Londres, Oxford University Press, 547-565.;159;;;;;20/02/2017 15:30;publie;3;0000-00-00 00:00:00;oui;0000-00-00 00:00:00;0;0;0;;0000-00-00 00:00:00;;;0;;0;;;
8102;LEPESANT G., 2016;"""Gouvernance et acceptabilité de l'énergie éolienne en Allemagne. Le cas du Brandebourg""";in : Bafoil F. (dir), <em>L'énergie éolienne en Europe</em>, Presses de Sc Po, Paris, 26-63.;159;;;;;20/02/2017 15:30;publie;3;0000-00-00 00:00:00;oui;0000-00-00 00:00:00;0;0;0;;0000-00-00 00:00:00;;;0;;0;;;
8103;LEPESANT G., 2016;"""Entre Russie et Union européenne, un ""entre-deux"" énergétique""";in : De Tinguy A. (dir), <em>Regards sur l'Eurasie</em>, CERI, Paris, 17-22.;159;;;;;20/02/2017 15:30;publie;3;0000-00-00 00:00:00;oui;0000-00-00 00:00:00;0;0;0;;0000-00-00 00:00:00;;;0;;0;;;
8104;LIVET P., PHAN D., SANDERS L., 2016;"""Diversity and Complementarity of Agent-Based Models in the Social Sciences"" - Traduction de l'original publié en 2014";<em>Revue Française de Sociologie</em>, vol. 55, n°4, 689-729.;159;;;;;20/02/2017 15:30;publie;3;0000-00-00 00:00:00;oui;0000-00-00 00:00:00;0;0;0;;0000-00-00 00:00:00;;;0;;0;;;
8105;MAGNAN M., 2016;"""Le domaine portuaire, entre protection et valorisation : l’ambiguïté de la notion d’utilité publique au prisme du droit domanial""";<em>Flux</em>, vol.1, n°103-104, 72-86.;159;;;;;20/02/2017 15:30;publie;3;0000-00-00 00:00:00;oui;0000-00-00 00:00:00;0;0;0;;0000-00-00 00:00:00;;;0;;0;;;
8106;MAGNAN M., 2016;<em>La production et la gestion de l’espace portuaire à vocation industrielle et logistique. Les grands ports maritimes français : gestionnaires d’espaces infrastructurels</em>;Thèse sous la direction de Jean Debrie, Université Paris 1 Panthéon Sorbonne.;159;;;;;20/02/2017 15:30;publie;3;0000-00-00 00:00:00;oui;0000-00-00 00:00:00;0;0;0;;0000-00-00 00:00:00;;;0;;0;;;
8107;MARTINEZ-FERNANDEZ C., WEYMAN T., FOL S., AUDIRAC I., CUNNINGHAM-SABOT E., WIECHMANN T., YAHAGI H., 2016;"""Shrinking Cities in Australia, Japan, Europe and the USA : From a global process to local policy responses""";<em>Progress in Planning</em>, vol.105, 1-48.;159;;;;;20/02/2017 15:30;publie;3;0000-00-00 00:00:00;oui;0000-00-00 00:00:00;0;0;0;;0000-00-00 00:00:00;;;0;;0;;;
8108;MAULAT J., 2016;"""Le rôle de la planification territoriale dans la coordination des politiques d’urbanisme et de transport ferroviaire régional à l’échelle métropolitaine. L’exemple toulousain""";<em>Revue Internationale d'Urbanisme</em>, n°2.;159;;;;;20/02/2017 15:30;publie;3;0000-00-00 00:00:00;oui;0000-00-00 00:00:00;0;0;0;;0000-00-00 00:00:00;;;0;;0;;;
8109;MAULAT J., 2016;<em>Planifier et produire le Transit-Oriented Development dans les banlieues du Grand Montréal. Rapport de recherche postdoctorale, Observatoire Invanhoé Cambrige du Développement urbain et immobilier, Université de Montréal</em>;194 p.;159;;;;;20/02/2017 15:30;publie;3;0000-00-00 00:00:00;oui;0000-00-00 00:00:00;0;0;0;;0000-00-00 00:00:00;;;0;;0;;;
8110;MAULAT J., PAULHIAC-SCHERRER F., SCHERRER F., 2016;"""From metropolitan planning ideas to local realities: Challenges to implementing Transit-oriented development in Montreal suburban areas """;<em> Urban Affair Association Conference</em>, San Diego, Etats-Unis, 18/03/2016.;159;;;;;20/02/2017 15:30;publie;3;0000-00-00 00:00:00;oui;0000-00-00 00:00:00;0;0;0;;0000-00-00 00:00:00;;;0;;0;;;
